"game_id","line.x.team1","spread.team1","line.y.team1","first_downs.team1","total_yards.team1","passing.team1","yards_per_pass.team1","rushing.team1","rushing_attempts.team1","yards_per_rush.team1","turnovers.team1","fumbles_lost.team1","ints_thrown.team1","possession.team1","score.team1","third_downs.team1","third_down_att.team1","fourth_downs.team1","fourth_down_att.team1","penalties.team1","penalty_yards.team1","X3.team1","count.team1.x","season_1H_third_down_total.team1","season_1H_third_down_att_total.team1","season_1H_third_down_conv.team1","season_1H_fourth_down_total.team1","season_1H_yards_total.team1","season_1H_pass_yards_total.team1","season_1H_fourth_down_avg.team1","season_1H_yards_avg.team1","season_1H_pass_yards_avg.team1","season_1H_penalty_yards_total.team1","season_1H_penalty_yards_avg.team1","season_1H_turnovers_total.team1","season_1H_turnovers_avg.team1","first_downs.team2","total_yards.team2","passing.team2","yards_per_pass.team2","rushing.team2","rushing_attempts.team2","yards_per_rush.team2","turnovers.team2","fumbles_lost.team2","ints_thrown.team2","possession.team2","score.team2","third_downs.team2","third_down_att.team2","fourth_downs.team2","fourth_down_att.team2","penalties.team2","penalty_yards.team2","X3.team2","count.team2.x","season_1H_third_down_total.team2","season_1H_third_down_att_total.team2","season_1H_third_down_conv.team2","season_1H_fourth_down_total.team2","season_1H_yards_total.team2","season_1H_pass_yards_total.team2","season_1H_fourth_down_avg.team2","season_1H_yards_avg.team2","season_1H_pass_yards_avg.team2","season_1H_penalty_yards_total.team2","season_1H_penalty_yards_avg.team2","season_1H_turnovers_total.team2","season_1H_turnovers_avg.team2","game_date.x.x.team1","team.team1","third_downs_2H.team1","third_down_att_2H.team1","fourth_downs_2H.team1","fourth_down_att_2H.team1","penalties_2H.team1","penalty_yards_2H.team1","total_yards_2H.team1","pass_yards_2H.team1","turnovers_2H.team1","score.y.team1","count.team1.y","season_2H_third_down_total.team1","season_2H_third_down_att_total.team1","season_2H_third_down_conv.team1","season_2H_fourth_down_total.team1","season_2H_yards_total.team1","season_2H_pass_yards_total.team1","season_2H_fourth_down_avg.team1","season_2H_yards_avg.team1","season_2H_pass_yards_avg.team1","season_2H_penalty_yards_total.team1","season_2H_penalty_yards_avg.team1","season_2H_turnovers_total.team1","season_2H_turnovers_avg.team1","game_date.x.x.team2","team.team2","third_downs_2H.team2","third_down_att_2H.team2","fourth_downs_2H.team2","fourth_down_att_2H.team2","penalties_2H.team2","penalty_yards_2H.team2","total_yards_2H.team2","pass_yards_2H.team2","turnovers_2H.team2","score.y.team2","count.team2.y","season_2H_third_down_total.team2","season_2H_third_down_att_total.team2","season_2H_third_down_conv.team2","season_2H_fourth_down_total.team2","season_2H_yards_total.team2","season_2H_pass_yards_total.team2","season_2H_fourth_down_avg.team2","season_2H_yards_avg.team2","season_2H_pass_yards_avg.team2","season_2H_penalty_yards_total.team2","season_2H_penalty_yards_avg.team2","season_2H_turnovers_total.team2","season_2H_turnovers_avg.team2"
400756930,"49","-7","21.5",6,104,25,2.8,79,18,4.4,1,0,1,"13:38",0,0,5,0,0,6,47,"6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,117,31,31,86,29,3,0,0,0,"16:22",7,3,7,0,1,2,30,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","WAKE",6,9,0,0,0,0,242,150,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","ARMY",2,7,0,0,2,27,123,23,0,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400756932,"44","+3.5","21",2,40,13,1.2,27,20,1.4,1,1,0,"12:09",7,2,9,0,0,4,20,"4",2,3,9,0.333333333333333,0,92,30,0,92,30,10,10,1,1,8,178,75,5.8,103,27,3.8,1,0,1,"17:51",7,4,11,0,0,2,10,"2",2,2,7,0.285714285714286,0,92,12,0,92,12,20,20,1,1,"09/26/2015","NIU",1,5,0,1,3,25,113,68,1,14,2,3,11,0.272727272727273,0,98,50,0,98,50,16,16,1,1,"09/26/2015","BC",3,8,0,0,3,45,148,17,0,17,2,3,8,0.375,0,103,44,0,103,44,39,39,1,1
400756936,"55.5","-18","26.5",10,358,168,8.8,190,16,11.9,0,0,0,"15:20",42,2,5,0,0,3,35,"3",2,6,10,0.6,1,258,146,1,258,146,15,15,0,0,10,206,185,7.1,21,16,1.3,3,1,2,"14:40",10,2,10,0,0,1,10,"1",3,8,19,0.421052631578947,0,344,271,0,172,135.5,49,24.5,2,1,"09/26/2015","NCST",5,6,0,0,1,9,228,88,0,63,2,3,6,0.5,0,177,33,0,177,33,11,11,0,0,"09/26/2015","USA",1,5,0,0,1,15,52,28,0,13,2,2,7,0.285714285714286,0,148,139,0,148,139,35,35,1,1
400756937,"50.5","-9.5","24.5",8,146,60,4,86,23,3.7,0,0,0,"17:06",14,3,9,2,2,8,64,"8",2,4,7,0.571428571428571,0,330,200,0,330,200,62,62,1,1,12,214,148,10.6,66,19,3.5,2,1,1,"12:54",21,4,5,0,0,3,27,"3",2,4,7,0.571428571428571,0,227,214,0,227,214,25,25,0,0,"09/26/2015","VT",3,7,0,1,3,25,293,221,1,28,2,3,9,0.333333333333333,0,141,33,0,141,33,25,25,0,0,"09/26/2015","ECU",2,7,1,1,4,70,196,80,0,35,2,4,6,0.666666666666667,1,178,111,1,178,111,22,22,2,2
400756939,"37","+5.5","17.5",5,100,0,0,100,23,4.3,0,0,0,"15:42",0,3,9,0,1,3,35,"3",3,6,18,0.333333333333333,0,270,87,0,135,43.5,30,15,2,1,9,155,138,7.3,17,14,1.2,0,0,0,"14:18",9,2,7,0,0,4,21,"4",2,2,9,0.222222222222222,0,175,86,0,175,86,25,25,2,2,"10/03/2015","BC",2,7,0,1,3,25,205,141,1,7,3,6,16,0.375,0,251,61,0,125.5,30.5,84,42,1,0.5,"10/03/2015","DUKE",2,10,0,1,1,10,73,57,0,9,2,1,8,0.125,1,152,64,1,152,64,14,14,1,1
400756940,"48","+3","21.5",8,137,96,5.1,41,17,2.4,0,0,0,"17:45",3,2,8,0,0,5,30,"5",3,7,13,0.538461538461538,0,597,305,0,298.5,152.5,70,35,3,1.5,7,153,65,5.4,88,15,5.9,0,0,0,"11:41",14,2,6,0,0,3,28,"3",2,3,7,0.428571428571429,0,187,91,0,187,91,30,30,1,1,"10/03/2015","ND",2,4,0,0,1,15,300,225,4,22,3,5,11,0.454545454545455,0,541,161,0,270.5,80.5,60,30,0,0,"10/03/2015","CLEM",3,9,0,0,2,16,143,32,1,24,2,2,7,0.285714285714286,0,214,108,0,214,108,23,23,1,1
400756941,"46","-19","23",7,185,73,4.9,112,11,10.2,0,0,0,"11:07",14,5,7,0,0,3,15,"3",2,3,7,0.428571428571429,0,159,81,0,159,81,26,26,0,0,13,190,95,5.3,95,21,4.5,1,1,0,"18:44",10,2,5,0,0,1,5,"1",2,0,5,0,0,104,25,0,104,25,47,47,1,1,"10/03/2015","FSU",1,5,0,0,7,85,144,129,0,24,2,1,6,0.166666666666667,0,58,38,0,58,38,0,0,0,0,"10/03/2015","WAKE",5,10,1,1,4,27,167,120,1,16,2,6,9,0.666666666666667,0,242,150,0,242,150,0,0,2,2
400756942,"62","+7","30.5",10,181,84,6,97,12,8.1,0,0,0,"8:45",14,1,3,0,0,4,31,"4",2,2,6,0.333333333333333,0,248,78,0,248,78,15,15,1,1,14,211,7,2.3,204,38,5.4,0,0,0,"21:15",21,3,6,2,2,2,20,"2",2,0,7,0,1,117,0,1,117,0,5,5,0,0,"10/03/2015","UNC",1,5,1,1,2,11,232,98,0,38,2,2,4,0.5,0,223,139,0,223,139,36,36,0,0,"10/03/2015","GT",2,7,1,3,2,19,206,161,2,31,2,3,8,0.375,1,220,121,1,220,121,25,25,1,1
400756943,"46.5","+3","23.5",14,229,90,4.7,139,24,5.8,0,0,0,"18:32",17,6,10,0,0,5,35,"5",2,0,8,0,1,117,102,1,117,102,5,5,0,0,4,122,115,8.8,7,10,0.7,1,1,0,"11:28",7,1,6,0,1,4,50,"4",3,8,15,0.533333333333333,1,616,314,0.5,308,157,50,25,0,0,"10/03/2015","LOU",2,8,0,0,1,15,77,13,0,20,2,2,6,0.333333333333333,0,155,151,0,155,151,10,10,2,2,"10/03/2015","NCST",4,9,0,1,0,0,106,68,1,13,3,8,12,0.666666666666667,0,405,121,0,202.5,60.5,20,10,0,0
400756946,"44","+2.5","22.5",8,148,81,6.2,67,18,3.7,0,0,0,"15:24",10,2,6,0,0,6,65,"6",4,9,21,0.428571428571429,1,738,429,0.333333333333333,246,143,100,33.3333333333333,1,0.333333333333333,15,185,124,5.6,61,17,3.6,0,0,0,"14:18",21,3,6,0,0,1,5,"1",3,7,16,0.4375,2,476,260,1,238,130,126,63,1,0.5,"10/09/2015","NCST",3,9,0,1,3,16,122,32,1,13,4,12,21,0.571428571428571,0,511,189,0,170.333333333333,63,20,6.66666666666667,1,0.333333333333333,"10/09/2015","VT",2,6,0,1,6,43,173,34,0,28,3,6,16,0.375,0,434,254,0,217,127,50,25,1,0.5
400756947,"35","+9","17",3,89,78,5.2,11,10,1.1,1,0,1,"11:22",0,1,7,0,0,1,10,"1",3,2,10,0.2,0,294,120,0,147,60,52,26,2,1,7,123,50,4.5,73,25,2.9,1,0,1,"18:38",0,1,8,0,0,5,25,"5",4,9,27,0.333333333333333,0,370,87,0,123.333333333333,29,65,21.6666666666667,2,0.666666666666667,"10/10/2015","WAKE",1,8,0,0,8,92,53,31,1,3,3,11,19,0.578947368421053,1,409,270,0.5,204.5,135,27,13.5,3,1.5,"10/10/2015","BC",1,6,0,0,4,26,147,24,3,0,4,8,23,0.347826086956522,0,456,202,0,152,67.3333333333333,109,36.3333333333333,2,0.666666666666667
400756948,"51.5","+7","24",6,109,53,6.6,56,24,2.3,1,0,1,"16:27",10,0,7,1,1,5,50,"5",3,3,13,0.230769230769231,3,328,7,1.5,164,3.5,25,12.5,0,0,14,318,202,8.8,116,18,6.4,1,1,0,"13:32",33,6,9,0,0,3,35,"3",3,5,13,0.384615384615385,0,340,156,0,170,78,58,29,1,0.5,"10/10/2015","GT",1,5,0,0,0,0,121,106,0,24,3,5,15,0.333333333333333,2,426,282,1,213,141,44,22,3,1.5,"10/10/2015","CLEM",4,7,0,1,1,10,219,134,2,43,3,5,16,0.3125,0,357,140,0,178.5,70,39,19.5,2,1
400756949,"48","-14","20.5",14,235,102,4.9,133,25,5.3,0,0,0,"15:24",27,6,9,0,0,3,20,"3",3,4,16,0.25,0,330,224,0,165,112,46,23,2,1,4,44,0,0,44,26,1.7,1,1,0,"14:36",0,1,7,1,2,4,26,"4",4,10,16,0.625,1,487,59,0.333333333333333,162.333333333333,19.6666666666667,55,18.3333333333333,4,1.33333333333333,"10/10/2015","DUKE",5,7,0,0,2,30,223,141,0,44,3,3,18,0.166666666666667,1,225,121,0.5,112.5,60.5,24,12,1,0.5,"10/10/2015","ARMY",2,7,1,1,1,6,124,55,2,3,4,10,20,0.5,1,700,125,0.333333333333333,233.333333333333,41.6666666666667,117,39,2,0.666666666666667
400756950,"53","+6.5","27.5",8,178,176,8.4,2,10,0.2,0,0,0,"14:47",10,2,7,0,0,4,28,"4",3,4,14,0.285714285714286,0,494,375,0,247,187.5,54,27,0,0,14,358,191,10.1,167,17,9.8,0,0,0,"15:13",20,1,4,0,1,4,28,"4",3,8,14,0.571428571428571,0,344,154,0,172,77,41,20.5,0,0,"10/10/2015","MIA",6,9,0,1,3,45,247,229,0,24,2,2,7,0.285714285714286,0,187,132,0,187,132,25,25,0,0,"10/10/2015","FSU",2,6,0,0,3,15,181,100,0,29,3,2,11,0.181818181818182,0,202,167,0,101,83.5,85,42.5,0,0
400756951,"45","+8","21.5",3,133,55,3.9,78,14,5.6,0,0,0,"12:16",10,1,7,0,0,2,10,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,257,172,8.6,85,17,5,1,1,0,"17:44",17,3,8,0,0,1,5,"1",2,1,6,0.166666666666667,0,124,88,0,124,88,30,30,2,2,"10/10/2015","UVA",4,8,1,2,2,12,215,154,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/10/2015","PITT",3,5,0,0,4,35,106,50,1,26,2,3,7,0.428571428571429,2,158,139,2,158,139,5,5,0,0
400756953,"38","+18.5","20.5",6,87,34,2.4,53,18,2.9,0,0,0,"13:23",10,3,8,0,0,4,40,"4",5,10,35,0.285714285714286,0,493,137,0,123.25,34.25,90,22.5,3,0.75,13,261,191,6.6,70,16,4.4,2,0,2,"16:37",17,1,8,1,1,4,35,"4",4,11,22,0.5,0,658,358,0,219.333333333333,119.333333333333,93,31,2,0.666666666666667,"10/17/2015","BC",0,7,2,2,4,40,159,53,0,17,5,9,29,0.310344827586207,0,603,226,0,150.75,56.5,135,33.75,5,1.25,"10/17/2015","CLEM",4,7,0,0,2,10,271,229,0,34,4,9,23,0.391304347826087,0,576,274,0,192,91.3333333333333,49,16.3333333333333,4,1.33333333333333
400756954,"46","+6.5","22.5",9,190,148,7.8,42,16,2.6,0,0,0,"13:36",7,3,7,0,0,5,37,"5",3,6,18,0.333333333333333,1,346,192,0.5,173,96,40,20,0,0,9,150,150,6.8,0,13,0,0,0,0,"16:24",6,2,8,0,0,3,15,"3",4,9,18,0.5,0,702,345,0,234,115,69,23,0,0,"10/17/2015","LOU",6,8,0,1,4,47,216,159,2,21,3,4,14,0.285714285714286,0,232,164,0,116,82,25,12.5,2,1,"10/17/2015","FSU",6,6,0,0,7,60,360,227,0,41,4,4,17,0.235294117647059,0,383,267,0,127.666666666667,89,100,33.3333333333333,0,0
400756955,"48.5","+3","27.5",11,235,163,11.6,72,18,4,0,0,0,"16:30",21,1,3,0,0,2,20,"2",3,4,14,0.285714285714286,0,381,260,0,190.5,130,35,17.5,3,1.5,13,337,73,12.2,264,23,11.5,1,1,0,"13:30",21,3,4,0,0,2,17,"2",4,3,20,0.15,4,437,60,1.33333333333333,145.666666666667,20,75,25,1,0.333333333333333,"10/17/2015","PITT",3,8,2,2,2,10,156,28,0,31,3,6,12,0.5,2,264,189,1,132,94.5,40,20,1,0.5,"10/17/2015","GT",2,7,1,1,3,37,145,33,1,28,4,6,20,0.3,2,547,388,0.666666666666667,182.333333333333,129.333333333333,44,14.6666666666667,3,1
400756956,"51.5","+3.5","27",7,129,70,10,59,12,4.9,1,1,0,"7:41",10,1,2,0,0,1,5,"1",4,10,22,0.454545454545455,2,661,384,0.666666666666667,220.333333333333,128,131,43.6666666666667,1,0.333333333333333,5,113,71,10.1,42,9,4.7,0,0,0,"7:19",10,1,3,0,0,2,20,"2",4,6,21,0.285714285714286,0,672,551,0,224,183.666666666667,82,27.3333333333333,0,0,"10/17/2015","VT",2,8,1,2,7,64,232,131,3,20,4,8,22,0.363636363636364,0,607,288,0,202.333333333333,96,93,31,1,0.333333333333333,"10/17/2015","MIA",6,13,1,2,7,61,282,225,0,30,3,8,16,0.5,0,434,361,0,217,180.5,70,35,0,0
400756957,"54","+17","27",10,248,153,8.1,95,22,4.3,1,1,0,"20:11",14,6,10,0,0,2,19,"2",4,3,17,0.176470588235294,0,383,198,0,127.666666666667,66,62,20.6666666666667,3,1,11,295,165,12.7,130,17,7.6,2,0,2,"9:49",29,1,4,1,1,1,10,"1",3,3,9,0.333333333333333,0,429,162,0,214.5,81,46,23,1,0.5,"10/17/2015","WAKE",2,8,0,2,1,5,62,44,0,14,4,12,27,0.444444444444444,1,462,301,0.333333333333333,154,100.333333333333,119,39.6666666666667,4,1.33333333333333,"10/17/2015","UNC",4,6,0,1,5,34,243,161,0,50,3,3,9,0.333333333333333,1,455,237,0.5,227.5,118.5,47,23.5,0,0
400756959,"36.5","+7.5","17",2,35,47,3.6,-12,15,-0.8,1,1,0,"12:25",7,1,7,0,0,3,20,"3",6,13,43,0.302325581395349,0,580,171,0,116,34.2,130,26,3,0.6,9,199,91,5.7,108,25,4.3,1,0,1,"17:35",17,4,9,0,0,4,29,"4",4,9,25,0.36,1,536,340,0.333333333333333,178.666666666667,113.333333333333,77,25.6666666666667,0,0,"10/24/2015","BC",0,7,0,1,1,5,44,46,0,14,6,9,36,0.25,2,762,279,0.4,152.4,55.8,175,35,5,1,"10/24/2015","LOU",2,8,0,0,4,20,166,139,3,17,4,10,22,0.454545454545455,0,448,323,0,149.333333333333,107.666666666667,72,24,4,1.33333333333333
400756960,"56","-8","23.5",22,363,133,7.8,230,31,7.4,0,0,0,"16:13",42,4,5,0,0,3,24,"3",5,12,30,0.4,1,919,549,0.25,229.75,137.25,128,32,4,1,4,84,60,3.3,24,13,1.8,2,0,2,"13:37",0,3,8,0,0,5,66,"5",5,7,24,0.291666666666667,0,785,622,0,196.25,155.5,102,25.5,0,0,"10/24/2015","CLEM",4,9,1,1,1,5,204,18,1,58,5,13,30,0.433333333333333,0,847,503,0,211.75,125.75,59,14.75,4,1,"10/24/2015","MIA",1,10,0,1,2,22,62,33,1,0,4,14,29,0.482758620689655,1,716,586,0.333333333333333,238.666666666667,195.333333333333,131,43.6666666666667,0,0
400756962,"56","-6","26.5",10,165,110,6.9,55,16,3.4,0,0,0,"14:26",16,1,5,0,0,1,10,"1",5,11,26,0.423076923076923,0,852,495,0,213,123.75,84,21,0,0,7,183,32,5.3,151,22,6.9,2,0,2,"15:34",10,2,6,0,0,1,6,"1",5,6,24,0.25,4,774,133,1,193.5,33.25,92,23,2,0.5,"10/24/2015","FSU",1,5,0,0,5,35,115,100,1,16,5,10,23,0.434782608695652,0,743,494,0,185.75,123.5,160,40,0,0,"10/24/2015","GT",3,8,1,1,4,35,145,35,0,22,5,8,27,0.296296296296296,3,692,421,0.75,173,105.25,81,20.25,4,1
400756963,"58","+16.5","30",11,226,93,7.8,133,22,6,0,0,0,"18:23",13,2,6,0,0,3,15,"3",3,4,14,0.285714285714286,0,262,126,0,131,63,40,20,2,1,14,272,141,10.1,131,19,6.9,2,1,1,"11:37",13,1,3,0,0,5,40,"5",4,4,13,0.307692307692308,1,724,327,0.333333333333333,241.333333333333,109,56,18.6666666666667,3,1,"10/24/2015","UVA",3,8,0,1,7,47,127,55,5,13,2,4,8,0.5,1,215,154,1,215,154,12,12,1,1,"10/24/2015","UNC",1,5,0,0,8,95,150,85,0,26,4,7,15,0.466666666666667,1,698,398,0.333333333333333,232.666666666667,132.666666666667,81,27,0,0
400756965,"49","-8.5","25.5",14,226,146,8.6,80,20,4,0,0,0,"17:12",13,3,7,1,1,1,15,"1",4,5,17,0.294117647058824,0,616,423,0,205.333333333333,141,55,18.3333333333333,3,1,11,226,139,7,87,13,6.7,0,0,0,"12:48",17,4,7,1,1,3,34,"3",3,2,10,0.2,1,499,209,0.5,249.5,104.5,40,20,2,1,"10/24/2015","PITT",6,10,1,1,5,45,201,93,0,23,4,9,20,0.45,4,420,217,1.33333333333333,140,72.3333333333333,50,16.6666666666667,1,0.333333333333333,"10/24/2015","SYR",1,4,0,0,1,5,127,78,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757014,"67","+45","28",6,114,85,4.7,29,15,1.9,0,0,0,"15:40",3,1,8,1,1,1,13,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,434,270,11.7,164,22,7.5,0,0,0,"14:20",38,0,3,1,1,4,45,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","IDHO",4,9,0,1,1,10,197,155,0,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","USC",1,3,0,0,2,22,303,183,0,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757018,"68","+5.5","31.5",13,216,173,6.9,43,20,2.2,2,0,2,"14:11",7,3,7,0,2,4,26,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,182,91,6.1,91,16,5.7,1,0,1,"15:49",14,1,5,1,1,0,0,"0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","ORE",1,6,2,4,5,30,216,136,0,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","MSU",2,7,1,1,2,15,207,101,0,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757026,"51","+10.5","28.5",16,322,221,11.6,101,20,5.1,0,0,0,"18:09",24,2,4,0,0,2,22,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,279,164,12.6,115,22,5.2,0,0,0,"11:51",21,3,5,0,0,3,27,"3",2,0,3,0,1,434,270,1,434,270,45,45,0,0,"09/19/2015","STAN",6,8,0,0,3,18,152,58,0,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","USC",1,5,1,2,5,60,148,108,0,31,2,1,3,0.333333333333333,0,303,183,0,303,183,22,22,0,0
400757027,"59","+16","-",11,149,101,3.9,48,20,2.4,0,0,0,"20:29",10,2,9,1,2,3,20,"3",2,4,10,0.4,0,155,169,0,155,169,14,14,2,2,8,195,52,3.5,143,16,8.9,3,0,3,"9:31",3,0,5,0,0,4,55,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","BYU",6,10,0,1,2,15,256,143,1,23,2,4,8,0.5,1,226,140,1,226,140,40,40,0,0,"09/19/2015","UCLA",1,4,1,1,2,20,207,54,0,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757029,"53","-13","-",13,177,57,3.8,120,28,4.3,1,1,0,"21:05",17,7,12,2,2,1,10,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,103,34,2.8,69,13,5.3,1,1,0,"8:55",3,2,6,0,0,4,45,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","UTAH",6,7,1,1,0,0,203,102,2,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","FRES",5,9,1,2,0,0,262,207,1,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757030,"71.5","+43","32",8,164,138,6.3,26,18,1.4,3,1,2,"15:48",7,2,8,0,0,1,5,"1",2,5,10,0.5,0,359,216,0,359,216,50,50,1,1,16,284,148,6.7,136,25,5.4,0,0,0,"14:12",33,2,9,1,1,2,10,"2",2,3,7,0.428571428571429,0,216,173,0,216,173,26,26,2,2,"09/19/2015","GAST",3,6,0,1,3,18,267,180,1,28,2,3,6,0.5,0,223,156,0,223,156,25,25,2,2,"09/19/2015","ORE",3,6,1,1,5,52,255,80,1,61,2,1,6,0.166666666666667,2,216,136,2,216,136,30,30,0,0
400757031,"49.5","+6","26.5",9,161,85,5.7,76,26,2.9,0,0,0,"19:15",21,1,7,1,1,1,15,"1",2,4,8,0.5,0,135,85,0,135,85,45,45,0,0,11,189,92,5.8,97,16,6.1,2,1,1,"10:45",14,2,6,0,0,1,5,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","SJSU",0,6,0,2,1,5,92,64,2,21,2,1,5,0.2,0,155,55,0,155,55,6,6,2,2,"09/19/2015","ORST",3,8,0,0,3,30,249,43,0,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757032,"45.5","+7","23",9,168,114,6.7,54,18,3,0,0,0,"15:40",10,4,8,0,0,3,15,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,200,191,11.2,9,16,0.6,0,0,0,"14:20",17,4,8,1,1,1,15,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","USU",1,7,1,3,2,10,86,57,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","WASH",2,4,0,1,2,23,242,177,3,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757033,"66","+25.5","34",14,263,157,9.2,106,21,5,0,0,0,"15:51",14,3,6,0,0,1,2,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,254,168,7,86,15,5.7,0,0,0,"14:09",21,4,8,1,1,3,25,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","WYO",4,10,0,1,7,55,146,139,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","WSU",3,7,0,1,2,18,124,135,1,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757034,"58.5","-5.5","33",17,337,202,7.2,135,19,7.1,2,2,0,"15:09",24,4,8,1,1,4,30,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,317,222,14.8,95,23,4.1,1,0,1,"14:51",24,3,6,0,1,5,38,"5",2,2,4,0.5,0,157,51,0,157,51,22,22,1,1,"09/19/2015","CAL",1,5,1,1,2,20,211,66,0,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","TEX",3,7,1,2,5,55,333,142,1,44,2,1,4,0.25,0,120,77,0,120,77,20,20,0,0
400757036,"65","0","31.5",14,329,212,12.5,117,25,4.7,0,0,0,"16:27",42,7,8,0,0,4,30,"4",2,0,5,0,0,195,52,0,195,52,55,55,3,3,18,284,72,4.5,212,31,6.8,3,2,1,"13:29",14,4,8,0,0,2,20,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/26/2015","UCLA",4,7,0,0,5,46,168,72,0,56,2,1,4,0.25,1,207,54,1,207,54,20,20,0,0,"09/26/2015","ARIZ",4,8,1,2,3,20,184,43,0,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400757039,"64","+10","32.5",14,294,137,6.8,157,21,7.5,0,0,0,"18:39",27,5,8,0,0,3,22,"3",2,7,12,0.583333333333333,2,177,57,2,177,57,10,10,1,1,8,143,76,4.8,67,19,3.5,0,0,0,"11:21",13,3,8,0,0,6,52,"6",3,5,16,0.3125,1,500,321,0.5,250,160.5,36,18,2,1,"09/26/2015","UTAH",1,5,2,2,3,32,236,120,0,62,2,6,7,0.857142857142857,1,203,102,1,203,102,0,0,2,2,"09/26/2015","ORE",1,6,1,2,4,38,257,102,3,20,3,4,12,0.333333333333333,3,471,216,1.5,235.5,108,82,41,1,0.5
400757040,"61","-1","28",16,286,191,7.6,95,27,3.5,1,0,1,"21:12",20,4,10,0,2,3,15,"3",2,4,8,0.5,1,337,202,1,337,202,30,30,2,2,6,109,50,3.8,59,15,3.9,3,2,1,"8:48",7,0,4,0,1,2,20,"2",2,4,8,0.5,1,200,191,1,200,191,15,15,0,0,"09/26/2015","CAL",6,10,1,1,3,20,195,151,1,30,2,1,5,0.2,1,211,66,1,211,66,20,20,0,0,"09/26/2015","WASH",2,5,0,0,3,33,150,102,2,24,2,2,4,0.5,0,242,177,0,242,177,23,23,3,3
